store_name,LINK_ID,lat_x,lot_x,유동인구_평균,lat_y,lot_y,일자,링크아이디,거리,차선수,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
삼청동,1000018733.3333334,37.58538099999999,126.98175119999998,5268.0,37.58538099999999,126.98175119999998,20210717.0,1000018733.3333334,353.3333333333333,1.0,30.377499999999998,30.379166666666666,30.861666666666668,30.89833333333334,30.0575,32.70333333333334,32.18666666666667,30.358000000000004,29.704666666666665,28.415999999999997,27.430666666666664,25.66666666666667,23.947333333333333,23.259333333333338,23.010666666666673,22.516666666666666,22.676666666666666,23.228000000000005,23.566666666666666,24.052666666666664,24.616666666666667,26.11,27.712666666666664,29.526666666666664
상계초교사거리,1100030300.0,37.656775999999994,127.06644200000002,48537.0,37.656775999999994,127.06644200000002,20210717.0,1100030300.0,153.0,3.0,30.262499999999996,32.434999999999995,35.8,31.795,37.025000000000006,37.2675,34.3775,31.984,31.26,28.560000000000002,29.46,28.744,27.029999999999994,25.958,25.645999999999997,25.704,25.139999999999997,24.506,24.864000000000004,25.642000000000003,26.528000000000002,27.042,27.274,29.165999999999997
상수역,1130012600.0,37.547481700000006,126.9232158,25350.0,37.547481700000006,126.9232158,20210717.0,1130012600.0,605.6666666666666,2.3333333333333335,23.338333333333335,25.07083333333333,24.30333333333333,26.414999999999996,26.614166666666666,24.12,24.3075,23.460666666666665,24.272,22.724,20.427333333333333,19.34333333333333,19.348666666666666,19.246666666666666,18.869333333333334,18.81,18.689999999999998,19.07466666666667,19.376,21.175333333333338,21.51533333333333,22.058,21.543333333333333,23.281333333333333
상암DMC,1130026500.0,37.577623,126.890684,46250.0,37.577623,126.890684,20210717.0,1130026500.0,198.0,4.0,29.302500000000002,28.51,29.5075,31.564999999999998,34.8725,25.7975,20.7975,18.615999999999996,26.354000000000003,25.727999999999998,26.403999999999996,25.190000000000005,20.154,20.552,21.922000000000004,21.615999999999996,19.483999999999998,21.517999999999997,21.046000000000003,24.559999999999995,25.078,25.056,30.310000000000002,31.9
상왕십리역,1030017600.0,37.565169,127.027907,30053.0,37.565169,127.027907,20210717.0,1030017600.0,592.0,2.0,25.0075,25.5125,26.564999999999998,27.942500000000003,26.9375,25.9275,24.677500000000002,24.330000000000002,23.254,21.602,19.894,18.056,18.009999999999998,17.598000000000003,17.192,16.954,16.906,17.946000000000005,18.572000000000003,20.032,21.142000000000003,22.204,22.57,24.374000000000002
서강광흥창역,1130013500.0,37.549377,126.931661,25350.0,37.549377,126.931661,20210717.0,1130013500.0,589.0,4.0,19.990000000000002,20.752499999999998,21.677500000000002,19.6325,22.369999999999997,24.14,22.802500000000002,22.232,22.669999999999995,23.742,23.016,20.566,18.316,17.820000000000004,17.125999999999998,16.580000000000002,17.956,18.125999999999998,18.375999999999998,19.254,20.118000000000002,20.981999999999996,20.833999999999996,20.208
서강대,1130015000.0,37.55245839999999,126.93782619999999,18567.0,37.55245839999999,126.93782619999999,20210717.0,1130015000.0,600.0,3.0,23.562500000000004,25.43,24.5675,22.56,25.9575,22.820000000000004,22.895,21.942,22.880000000000003,22.656,20.85,18.078,16.53,13.884,13.934000000000001,15.072,15.063999999999998,16.091999999999995,17.342000000000002,20.04,20.650000000000002,20.862000000000002,21.444,21.650000000000002
서강대흥역,1130012800.0,37.548178,126.94157599999997,20883.0,37.548178,126.94157599999997,20210717.0,1130012800.0,380.0,3.0,35.7425,36.275,38.7475,39.8375,37.88,43.285000000000004,38.0175,34.184,35.78000000000001,31.862000000000005,29.387999999999998,29.386000000000003,30.625999999999998,28.881999999999998,28.090000000000003,29.186,29.953999999999997,29.704,29.954,32.512,31.742,32.54599999999999,32.605999999999995,34.48
서교,1130002200.0,37.551384999999996,126.9169208,62256.0,37.551384999999996,126.9169208,20210717.0,1130002200.0,572.0,3.0,27.445,25.529999999999998,28.39,30.365000000000002,28.310000000000002,26.53,25.59,25.988,24.746000000000002,21.562,22.556,21.228,19.406,19.782,20.868,21.246,21.056,20.962,21.509999999999998,23.748,25.127999999999997,23.642000000000003,23.098,23.762
서교동사거리,1130002500.0,37.55337600000001,126.91856400000003,62256.0,37.55337600000001,126.91856400000003,20210717.0,1130002500.0,405.0,3.0,18.41,24.229999999999997,27.8275,29.2425,30.25,26.955,20.527499999999996,15.824000000000002,21.860000000000003,21.032,19.93,17.27,13.212,12.308000000000002,12.078,12.446000000000002,11.826,10.813999999999998,12.677999999999997,15.288,16.062,14.831999999999999,13.27,16.009999999999998
서대문역,1000003600.0,37.56669999999999,126.96629,33585.0,37.56669999999999,126.96629,20210717.0,1000003600.0,905.0,3.0,30.645,29.845,30.840000000000003,31.4625,31.425,32.837500000000006,32.8,31.169999999999998,30.340000000000003,28.264,26.466,25.104000000000003,25.474,25.784000000000002,25.368000000000002,25.058,23.862000000000002,24.689999999999998,25.671999999999997,25.944,27.657999999999998,29.5,29.306,31.365999999999996
서소문,1010007366.6666666,37.5633773,126.9755129,24141.0,37.5633773,126.9755129,20210717.0,1010007366.6666666,684.0,3.0,29.165833333333335,31.703333333333337,31.108333333333334,31.703333333333333,32.400000000000006,30.83583333333333,28.492499999999996,26.51066666666667,24.598000000000003,22.576,20.021333333333338,18.052666666666667,18.61866666666667,18.413333333333334,18.817999999999998,19.463333333333335,20.00133333333333,21.251333333333335,22.17666666666667,25.520666666666667,26.666,26.814,27.625333333333334,28.139333333333337
서소문로,1010007366.6666666,37.56300599999999,126.97454599999998,24141.0,37.56300599999999,126.97454599999998,20210717.0,1010007366.6666666,684.0,3.0,29.165833333333335,31.703333333333337,31.108333333333334,31.703333333333333,32.400000000000006,30.83583333333333,28.492499999999996,26.51066666666667,24.598000000000003,22.576,20.021333333333338,18.052666666666667,18.61866666666667,18.413333333333334,18.817999999999998,19.463333333333335,20.00133333333333,21.251333333333335,22.17666666666667,25.520666666666667,26.666,26.814,27.625333333333334,28.139333333333337
서소문배재,1010007350.0,37.5628481,126.97216640000002,24141.0,37.5628481,126.97216640000002,20210717.0,1010007350.0,684.5,3.0,31.027500000000003,33.158750000000005,32.2725,32.451249999999995,33.776250000000005,32.27,29.65,27.385,26.25,25.351,23.842999999999996,21.698,22.154,21.663,22.008,22.739,23.337,24.447000000000003,24.38,27.213,28.075,27.949000000000005,28.857000000000006,29.228
서울교대,1210016700.0,37.487396999999994,127.01513400000002,31186.0,37.487396999999994,127.01513400000002,20210717.0,1210016700.0,401.0,3.0,21.325,18.372500000000002,17.545,20.04,19.490000000000002,23.465,35.5125,33.534,31.326,24.744,23.0,22.89,22.536,22.136000000000003,22.817999999999998,22.520000000000003,22.348,22.754,21.680000000000003,21.888,24.016,26.076,29.006,21.418
서울대역,1200004766.6666667,37.481599,126.95219999999996,18871.0,37.481599,126.95219999999996,20210717.0,1200004766.6666667,577.6666666666666,4.0,31.209999999999997,31.328333333333333,32.23166666666667,32.688333333333325,32.362500000000004,33.9325,33.42166666666667,31.531333333333336,30.36466666666667,26.519333333333336,24.592666666666666,24.130666666666666,24.466,23.353333333333335,23.84,24.27333333333333,25.438,25.404,26.471999999999998,27.659333333333333,27.72533333333333,27.728666666666662,27.720666666666663,29.236000000000004
서울대입구역,1200004733.3333333,37.48118,126.95132400000006,38481.0,37.48118,126.95132400000006,20210717.0,1200004733.3333333,577.3333333333334,4.0,27.0025,27.269166666666663,27.690833333333334,28.034166666666675,27.9425,28.9175,28.640833333333333,26.788666666666668,25.80933333333333,20.886666666666667,18.113333333333333,16.901333333333337,16.888,15.994666666666669,16.434,17.380666666666666,18.706,19.422,21.273999999999997,23.28666666666667,24.394666666666662,24.063333333333333,23.78333333333334,25.358000000000004
서울세관사거리,1220031300.0,NaN,NaN,41704.0,37.514887,127.035653,20210717.0,1220031300.0,437.0,3.0,19.92,20.9525,20.705000000000002,22.2625,23.1975,24.6825,23.405,21.902,18.654000000000003,15.595999999999998,13.220000000000002,11.608,10.308,9.59,9.815999999999999,9.256,9.664,9.418,12.046000000000001,14.992,17.652,21.502,22.228,23.913999999999998
서울아트센터,1210012400.0,37.480866,127.012368,64170.0,37.480866,127.012368,20210717.0,1210012400.0,640.0,4.0,35.292500000000004,31.749999999999996,39.4025,44.160000000000004,44.6425,42.942499999999995,39.4075,34.438,30.68,29.410000000000004,28.720000000000006,26.544,25.534,26.596000000000004,26.419999999999998,24.738,22.178,20.089999999999996,23.628,26.744,28.484,27.854000000000003,26.04,30.07
서울역서부,1020022400.0,37.555164999999995,126.968446,20780.0,37.555164999999995,126.968446,20210717.0,1020022400.0,737.0,2.0,30.7225,31.8375,33.6225,29.79,34.397499999999994,30.724999999999998,29.467499999999998,30.821999999999996,27.927999999999997,27.422000000000004,25.599999999999998,25.132,25.358,27.483999999999998,25.206000000000003,26.360000000000003,26.178000000000004,26.089999999999996,26.4,27.224,28.083999999999996,27.5,27.576,29.822000000000003
서이초교사거리,1210019000.0,37.4918146,127.0252252,41879.0,37.4918146,127.0252252,20210717.0,1210019000.0,1133.0,2.0,24.345,24.5025,23.169999999999998,22.854999999999997,25.0,21.4625,22.5275,21.102000000000004,20.802,21.156,20.261999999999997,20.042,18.606,18.836,18.57,19.15,18.508,18.392000000000003,19.484,20.484000000000005,20.314,21.107999999999997,21.456000000000003,23.746000000000002
서초구청,1210015400.0,37.484205999999986,127.03010300000003,41879.0,37.484205999999986,127.03010300000003,20210717.0,1210015400.0,310.75,4.25,36.214375000000004,36.694375,36.43,38.709374999999994,37.574999999999996,37.11687499999999,34.424375000000005,31.875499999999988,32.38699999999999,30.116500000000002,27.753000000000004,25.490000000000002,24.628500000000006,24.660000000000004,23.835500000000003,24.494999999999997,24.294499999999996,24.216,25.721500000000002,29.0305,30.896499999999996,32.086,31.5125,32.605
서초동,1210017100.0,37.485941,127.021525,31186.0,37.485941,127.021525,20210717.0,1210017100.0,1130.0,3.0,29.067500000000003,30.5775,29.410000000000004,31.1325,31.31,31.707500000000003,27.905,25.976,28.427999999999997,28.174,26.714,25.884000000000004,26.356,26.127999999999997,27.220000000000006,25.788,26.048000000000002,26.43,26.064,27.494,28.832,27.466,29.125999999999998,28.3
서초법원,1210020300.0,37.49297000000001,127.011875,64170.0,37.49297000000001,127.011875,20210717.0,1210020300.0,569.0,3.0,25.059999999999995,28.3075,29.3175,29.8675,30.337500000000002,25.42,21.475,22.788,22.594,16.492,12.669999999999998,11.278,11.306,11.057999999999998,12.395999999999999,14.530000000000001,16.975999999999996,16.89,19.951999999999998,21.522000000000002,23.544,23.267999999999997,21.188,25.468
서초우성사거리,1220021000.0,37.49354499999999,127.02943000000002,41879.0,37.49354499999999,127.02943000000002,20210717.0,1220021000.0,586.0,4.0,19.895,25.3525,27.8475,27.744999999999997,28.425,27.47,25.637500000000003,23.572,22.657999999999998,22.378,21.984,18.214000000000006,15.772,14.201999999999998,13.572,12.361999999999998,11.742,12.100000000000001,15.939999999999998,21.454,20.642000000000003,18.586,18.958,21.171999999999997
서초중앙로,1210022450.0,37.501691000000015,127.01151999999999,40479.0,37.501691000000015,127.01151999999999,20210717.0,1210022450.0,998.0,3.0,31.127499999999998,29.505,28.58375,28.01375,29.011249999999997,29.015,28.627499999999994,29.141000000000002,29.051,26.069,24.241000000000003,22.945,19.521,19.558,21.588,22.601000000000003,23.02,22.776999999999997,24.252000000000002,26.889999999999997,27.375,28.424,28.291000000000004,29.528999999999996
석촌서호,1230020100.0,37.506392899999994,127.09646840000002,31091.0,37.506392899999994,127.09646840000002,20210717.0,1230020100.0,587.0,3.0,25.1625,22.1575,23.9925,21.869999999999997,22.057499999999997,27.314999999999998,27.520000000000003,23.278,24.322000000000003,23.477999999999998,22.948,21.553999999999995,22.041999999999998,21.238000000000003,21.012,20.264,22.022000000000002,22.479999999999997,22.5,22.333999999999996,23.694,24.241999999999997,26.156,26.774
석촌호수,1230023800.0,37.509581,127.104993,29578.0,37.509581,127.104993,20210717.0,1230023800.0,518.0,2.0,25.2,24.485,28.13,27.1775,25.2625,26.1825,25.015,26.128000000000004,24.738000000000003,22.407999999999998,20.09,18.326,17.076,16.436,14.780000000000001,16.321999999999996,16.324,16.784000000000002,16.596,16.93,17.984,17.606,19.657999999999998,21.918
선릉동신빌딩R,1220026800.0,37.505321,127.05040899999999,38899.0,37.505321,127.05040899999999,20210717.0,1220026800.0,721.0,4.0,23.6625,26.7875,27.71,30.3825,32.055,30.9575,31.7375,32.205999999999996,31.840000000000003,26.036,23.594,22.700000000000003,21.954,20.868000000000002,21.573999999999998,22.516000000000002,22.812,22.518,23.869999999999997,25.107999999999997,22.68,20.0,19.46,23.048000000000002
선릉역,1220026100.0,37.50393894,127.04851349999998,97922.0,37.50393894,127.04851349999998,20210717.0,1220026100.0,589.0,4.0,25.89,24.977500000000003,26.1775,27.415,26.7625,26.442500000000003,25.995,25.358,25.618000000000002,27.218,28.276,27.65,25.686,25.663999999999998,26.339999999999996,25.506,23.94,25.165999999999997,28.036,30.96,28.089999999999996,26.270000000000003,26.106,28.796000000000003
선유도역,1180040400.0,37.53726799999999,126.89459400000001,29001.0,37.53726799999999,126.89459400000001,20210717.0,1180040400.0,405.0,2.0,18.185,18.117500000000003,20.1175,21.2675,26.48,20.99,17.555,17.291999999999998,19.552,17.278,16.371999999999996,16.148000000000003,12.697999999999999,14.35,14.396,15.094,16.252,16.131999999999998,16.747999999999998,16.902,16.382,18.746,18.703999999999997,16.630000000000003
선유동이레빌딩,1180039700.0,37.534109,126.896912,29001.0,37.534109,126.896912,20210717.0,1180039700.0,401.0,4.0,29.735,34.855000000000004,34.807500000000005,34.894999999999996,34.190000000000005,31.745,26.669999999999998,25.582,24.322,20.407999999999998,16.39,11.886,11.01,10.198,11.8,11.868,11.828,13.156,20.583999999999996,27.264,27.613999999999997,27.130000000000003,27.65,28.726
선정릉역,1220030033.3333333,37.51075490000001,127.04455970000002,38899.0,37.51075490000001,127.04455970000002,20210717.0,1220030033.3333333,891.0,3.0,27.44916666666667,27.814999999999998,28.301666666666666,29.05,29.002499999999998,28.472499999999997,28.326666666666668,27.287333333333333,26.262000000000004,24.794,23.27266666666667,22.30333333333333,22.017333333333337,21.023333333333333,20.674000000000003,22.13533333333333,22.70866666666667,22.596,23.594666666666672,25.562666666666665,25.63,26.314666666666664,25.623333333333335,26.418666666666663
성대입구,1000015500.0,37.58289200000001,126.998392,26705.0,37.58289200000001,126.998392,20210717.0,1000015500.0,880.0,4.0,27.637499999999996,28.8925,30.467499999999998,29.155,29.4175,31.0275,28.74,27.832,27.35,26.423999999999996,25.189999999999998,24.026000000000003,24.028,24.564,23.716,23.328,24.034,24.446,25.662,25.304000000000002,25.913999999999994,26.056,26.244,26.732
성수낙낙,1030001500.0,37.547326,127.06636699999999,31881.0,37.547326,127.06636699999999,20210717.0,1030001500.0,747.0,2.0,23.870000000000005,24.2025,24.0475,25.050000000000004,24.3525,24.59,22.945,23.088,21.976,13.366,13.225999999999999,14.162,14.363999999999999,14.108,15.306000000000001,16.418,17.312,18.928,20.068,21.924,22.205999999999996,21.916,22.546,23.381999999999998
성수역,1030005400.0,37.543192999999995,127.05694300000002,31881.0,37.543192999999995,127.05694300000002,20210717.0,1030005400.0,631.0,1.0,24.034999999999997,24.32,24.2675,27.544999999999998,28.2425,27.7575,25.332500000000003,26.18,21.186,22.377999999999997,21.627999999999997,19.621999999999996,20.284,18.902,17.68,18.34,19.701999999999998,18.742,18.656,19.68,19.145999999999997,22.072,22.59,24.522000000000002
소공로,1010009100.0,37.56372729999999,126.9807681,24141.0,37.56372729999999,126.9807681,20210717.0,1010009100.0,246.0,1.0,25.94,25.78,29.520000000000003,32.4,32.77,28.25,25.41,18.382,33.459999999999994,25.59,20.686,17.024,28.092000000000002,19.16,21.920000000000005,24.050000000000004,24.716,23.554000000000002,28.990000000000002,25.699999999999996,21.78,41.10000000000001,22.599999999999998,29.410000000000004
소공로북창,1010008400.0,37.56368559999999,126.9789237,24141.0,37.56368559999999,126.9789237,20210717.0,1010008400.0,221.0,2.0,29.865,32.4525,34.325,33.63,34.332499999999996,31.38,28.6675,25.606,26.432,23.66,21.644,20.624000000000002,20.204,20.008,19.940000000000005,20.066000000000003,18.25,19.886000000000003,21.058,22.682,23.613999999999997,23.764,25.314,27.852000000000004
송파개롱역,1230011900.0,37.496956000000004,127.13651999999999,28576.0,37.496956000000004,127.13651999999999,20210717.0,1230011900.0,559.0,3.0,37.3925,38.7025,38.1625,40.63249999999999,40.3525,38.715,38.352500000000006,35.705999999999996,33.952,30.552,27.624000000000002,26.121999999999996,25.826,25.392,25.39,26.5,26.23,24.97,25.136000000000003,27.082,27.472,28.657999999999998,30.324,31.924
송파구청,1230028000.0,37.51457299999999,127.107404,33071.0,37.51457299999999,127.107404,20210717.0,1230028000.0,201.0,3.0,12.23,15.837499999999999,17.9475,17.9825,15.215,16.427500000000002,15.022499999999999,13.982,11.740000000000002,9.639999999999999,9.424,9.129999999999999,8.498,7.726000000000001,7.108,8.468,8.195999999999998,7.938000000000001,8.187999999999999,9.28,10.952,9.954,9.432,11.582
송파나루역DT,1230024300.0,37.51079299999999,127.11026580000001,29578.0,37.51079299999999,127.11026580000001,20210717.0,1230024300.0,407.0,3.0,21.34,23.78,25.8525,25.0425,22.36,23.869999999999997,22.6175,19.562,20.759999999999998,21.528,20.628000000000004,18.924,18.09,18.433999999999997,17.756,18.832,17.796,18.258000000000003,17.624000000000002,19.262,18.92,18.426,19.142000000000003,20.049999999999997
송파마천사거리DT,1230014000.0,37.49982899999999,127.14767200000003,16923.0,37.49982899999999,127.14767200000003,20210717.0,1230014000.0,418.0,2.0,28.74,35.317499999999995,30.7725,29.4175,33.900000000000006,31.884999999999998,21.205000000000002,21.338,22.57,22.2,19.644,19.86,19.412,20.052,18.04,19.928000000000004,20.224,22.064,24.488000000000003,22.153999999999996,22.688,24.766000000000002,26.556,25.338
송파방이DT,1230020000.0,37.506564000000004,127.12049500000003,18752.0,37.506564000000004,127.12049500000003,20210717.0,1230020000.0,433.0,3.0,35.75,35.3775,39.545,35.709999999999994,36.68,35.714999999999996,33.275,27.294,29.474,26.694,23.580000000000002,21.565999999999995,21.05,21.322,23.514,24.022,24.658,26.494,25.912,25.978,27.003999999999998,29.365999999999996,31.154000000000003,32.70399999999999
송파사거리,1230016300.0,37.5022788,127.1103904,29578.0,37.5022788,127.1103904,20210717.0,1230016300.0,478.0,1.0,23.1675,26.605,31.490000000000002,31.527500000000003,30.31,26.2275,23.225,21.766000000000002,22.258000000000003,18.139999999999997,14.522000000000002,14.047999999999998,12.748000000000001,12.758000000000001,14.458000000000002,14.725999999999999,15.65,16.918,15.274000000000001,15.282,15.866,18.386000000000003,18.586000000000002,19.802
송파위례,1230230000.0,37.47826400000001,127.14406699999998,34098.0,37.47826400000001,127.14406699999998,20210717.0,1230230000.0,234.0,0.0,20.05,21.189999999999998,21.5875,19.3975,15.832500000000001,17.130000000000003,16.335,14.038,13.962,16.072,14.634,14.373999999999999,15.499999999999996,16.668,15.578,17.090000000000003,13.323999999999998,16.45,15.888,15.309999999999999,16.372,18.407999999999998,18.096,20.802
수유역,1080009966.6666667,37.638016699999994,127.02613500000002,19348.0,37.638016699999994,127.02613500000002,20210717.0,1080009966.6666667,237.0,2.0,21.4475,23.208333333333332,24.613333333333333,24.974999999999998,24.91,23.253333333333334,22.403333333333336,22.163999999999994,22.23,19.7,18.157333333333334,16.946666666666665,15.97133333333333,15.836,16.265333333333334,16.412666666666663,16.13533333333333,15.648000000000001,15.353999999999997,16.022666666666666,16.62666666666667,17.106666666666666,18.414666666666665,18.636666666666663
숙대,1020018500.0,37.54460479,126.9672252,20780.0,37.54460479,126.9672252,20210717.0,1020018500.0,627.0,1.0,21.652500000000003,22.87,22.895000000000003,24.3125,25.0175,21.542499999999997,19.292500000000004,18.204,17.57,16.29,14.178,12.244000000000002,10.398,11.870000000000001,10.824,12.428,12.334,13.452000000000002,13.874,15.108,14.046000000000001,15.356,17.65,17.022
숭실대,1190000700.0,37.49538073000001,126.95488909999997,43961.0,37.49538073000001,126.95488909999997,20210717.0,1190000700.0,1839.0,2.0,33.4775,34.915000000000006,34.015,36.9375,34.662499999999994,33.09,33.417500000000004,31.908000000000005,30.683999999999997,28.298000000000002,27.192,27.171999999999997,29.815999999999995,29.225999999999992,29.958,30.112000000000002,30.492,30.218,28.703999999999997,29.47,29.342000000000002,29.875999999999998,30.145999999999997,31.344
스탈릿대치R,1220020100.0,37.494668,127.06258299999999,28358.0,37.494668,127.06258299999999,20210717.0,1220020100.0,662.5,4.0,30.108750000000004,28.585000000000004,28.836250000000003,29.945,28.416249999999998,27.784999999999997,28.961249999999996,27.069,26.171,20.719,20.055,19.982999999999997,18.873,17.086,16.796,18.051000000000002,18.012,16.538000000000004,16.761000000000003,20.039000000000005,23.793,25.32999999999999,22.133999999999997,25.201999999999998
스페이스본,1000010100.0,37.57532212,126.9692494,22874.0,37.57532212,126.9692494,20210717.0,1000010100.0,458.0,2.0,22.9625,21.2925,22.28,25.89,24.3125,22.835,26.465,23.574,25.485999999999997,25.508000000000003,24.704,23.838,23.038,22.642,22.908,24.523999999999997,24.743999999999996,23.994,23.618000000000002,22.961999999999996,22.788,22.375999999999998,23.492,24.954
시청,1010013900.0,37.566289999999995,126.97980800000002,28483.0,37.566289999999995,126.97980800000002,20210717.0,1010013900.0,321.0,2.0,26.3825,28.595000000000002,30.0225,31.352499999999996,29.7,28.637499999999996,26.28,26.585999999999995,27.868000000000002,25.905999999999995,25.267999999999997,23.972,25.044,23.946,22.610000000000003,22.612,23.026000000000003,23.066,22.616000000000003,24.259999999999998,24.016,23.278,24.178000000000004,27.768
시청플러스,1010013900.0,37.566338,126.980055,28483.0,37.566338,126.980055,20210717.0,1010013900.0,321.0,2.0,26.3825,28.595000000000002,30.022499999999997,31.3525,29.7,28.6375,26.28,26.586000000000002,27.868000000000002,25.906,25.268,23.972,25.044,23.946,22.61,22.612000000000002,23.026,23.066,22.616,24.259999999999998,24.016000000000002,23.278,24.178,27.768
신논현역,1220027850.0,37.50529,127.02363599999998,33095.0,37.50529,127.02363599999998,20210717.0,1220027850.0,785.0,4.0,22.683749999999996,24.07875,25.07375,25.9225,25.8375,26.775,26.856249999999996,24.758999999999997,24.556999999999995,22.377000000000002,20.302,19.561999999999998,18.326,17.887999999999998,17.874000000000002,15.854,15.631,16.642000000000003,18.291999999999998,20.929000000000002,21.326999999999998,21.895000000000003,21.9,23.313000000000002
신당역,1010011700.0,37.565522,127.014554,10619.0,37.565522,127.014554,20210717.0,1010011700.0,413.0,3.0,32.25,32.285,33.962500000000006,35.5175,33.25,33.779999999999994,35.089999999999996,37.522000000000006,36.85,37.058,35.048,33.324,33.45399999999999,30.380000000000003,29.302,28.464,28.368000000000002,28.670000000000005,29.544,30.494,33.212,35.098,36.065999999999995,35.912
신당역사거리,1010014225.0,37.565806999999985,127.01642999999999,12939.0,37.565806999999985,127.01642999999999,20210717.0,1010014225.0,417.25,3.0,20.889374999999998,21.890624999999996,24.101250000000004,24.130625,24.495000000000005,23.829375,23.815625000000004,23.101499999999998,22.038000000000004,23.5065,23.020499999999995,22.3685,21.680500000000002,19.174,17.526000000000003,17.497999999999998,17.655499999999996,17.422000000000004,17.985499999999995,19.794500000000003,20.312,21.3875,21.701999999999998,22.078500000000002
신림,1200009900.0,37.48609492999999,126.9291602,26927.0,37.48609492999999,126.9291602,20210717.0,1200009900.0,590.0,2.0,18.81,20.669999999999998,20.8825,21.625,23.919999999999998,22.065,22.1075,20.258,19.542,20.904000000000003,19.32,17.848,17.630000000000003,17.002000000000002,17.137999999999998,17.302,17.669999999999998,17.704,17.938,18.052,18.102,17.052,15.742,16.904
신림DT,1200003900.0,37.480934999999995,126.90840699999998,26927.0,37.480934999999995,126.90840699999998,20210717.0,1200003900.0,960.0,4.0,27.922500000000003,28.222500000000004,27.61,28.327499999999997,28.4125,27.365000000000002,27.602499999999996,26.373999999999995,25.156,23.154000000000003,21.928,21.116,21.904,21.805999999999994,21.607999999999997,23.896,24.752000000000002,25.689999999999998,23.94,22.601999999999997,22.744,24.106,24.988,25.983999999999998
신림사거리,1200007900.0,37.484768,126.930467,26927.0,37.484768,126.930467,20210717.0,1200007900.0,404.0,4.0,20.175,24.94,28.4675,29.785000000000004,30.315,30.3825,28.71,26.641999999999996,24.381999999999998,22.542,18.606,12.794,10.302,11.734,11.318000000000001,10.931999999999999,10.398,8.988,9.416,12.681999999999999,13.945999999999998,13.996,14.331999999999999,17.546
신림역포도몰,1200007200.0,37.483853829999994,126.93017990000001,26927.0,37.483853829999994,126.93017990000001,20210717.0,1200007200.0,301.5,2.5,27.38,27.3975,29.138749999999998,30.911250000000003,30.011250000000004,28.9175,26.9425,25.831,23.006,20.648000000000003,19.360000000000003,20.45,21.093,20.826,20.250999999999998,20.238999999999997,20.610000000000003,20.29,21.126000000000005,22.451999999999998,23.207,24.025,24.613,25.288999999999998
신사역성일빌딩,1220030666.6666667,37.514132000000004,127.02056300000002,41326.0,37.514132000000004,127.02056300000002,20210717.0,1220030666.6666667,579.6666666666666,4.0,24.511666666666667,25.37,25.88083333333333,27.070833333333336,27.61,26.865,27.80083333333333,27.69533333333333,25.23933333333333,19.743999999999996,15.525999999999998,12.056666666666667,11.275333333333332,9.932,9.407333333333332,8.886,9.668,12.304000000000002,15.266,20.84333333333333,23.937333333333335,25.043999999999997,24.599333333333334,24.572000000000003
신설동역,1050000400.0,37.5767228,127.02554460000002,37959.0,37.5767228,127.02554460000002,20210717.0,1050000400.0,687.0,2.0,27.185,29.4875,29.512500000000003,29.6475,29.830000000000002,27.555,27.7175,25.896000000000004,26.068,23.84,23.764,23.96,21.684,20.615999999999996,20.168,20.268,21.258,21.002000000000002,21.95,24.354000000000003,24.741999999999997,24.524,25.072000000000003,26.822000000000003
신세계본점5F,1010004900.0,37.560951,126.981134,22260.0,37.560951,126.981134,20210717.0,1010004900.0,188.0,4.0,23.8525,23.2275,23.105,22.335,23.19,25.457499999999996,28.492499999999996,26.214,21.516,16.502000000000002,17.259999999999998,17.64,17.064,19.881999999999998,23.114,23.19,22.6,22.394,19.666,18.682,18.473999999999997,18.778,20.514,22.742
신세계타임스퀘어1F,1180018000.0,37.517162,126.905608,50662.0,37.517162,126.905608,20210717.0,1180018000.0,202.0,3.0,18.0725,20.0025,13.395,19.15,20.060000000000002,21.125,19.395000000000003,15.940000000000001,18.381999999999998,14.588,12.728,9.754,9.283999999999999,8.770000000000001,7.608,7.074000000000001,7.212000000000001,8.902,9.370000000000001,11.314,12.394,12.207999999999998,11.976,13.966
신세계타임스퀘어B2,1180018000.0,37.517162,126.905608,50662.0,37.517162,126.905608,20210717.0,1180018000.0,202.0,3.0,18.0725,20.0025,13.395,19.15,20.060000000000002,21.125,19.395000000000003,15.940000000000001,18.381999999999998,14.588,12.728,9.754,9.283999999999999,8.770000000000001,7.608,7.074000000000001,7.212000000000001,8.902,9.370000000000001,11.314,12.394,12.207999999999998,11.976,13.966
신월동DT,1140036400.0,37.53829235,126.82710139999998,13831.0,37.53829235,126.82710139999998,20210717.0,1140036400.0,435.0,4.0,21.46,23.3675,23.8875,25.475,24.4525,21.95,17.5925,19.195999999999998,20.318,17.200000000000003,12.514,10.044,9.500000000000002,9.154000000000002,9.802000000000001,10.9,12.564,14.204000000000002,17.473999999999997,20.238,23.742,24.706,21.734,24.154
신정DT,1140014900.0,37.521993,126.858865,32888.0,37.521993,126.858865,20210717.0,1140014900.0,922.0,3.0,26.64,28.930000000000003,29.595,34.2625,28.3375,31.5675,29.495,26.491999999999997,25.982000000000006,24.176,21.916000000000004,21.03,18.112000000000002,17.233999999999998,19.206000000000003,19.664,18.262,17.53,18.29,21.666000000000004,24.232,24.79,25.646000000000004,27.919999999999998
