,LINK_ID,store_name,store_addr,lat_x,lot_x,도로_x,layer,path,지역,구로구,동,도로_y,유동인구_평균,lat_y,lot_y,일자,요일,도로명,링크아이디,시점명,종점명,방향,거리,차선수,기능유형구분,도심/외곽구분,권역구분,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
16973,1230020100,석촌서호,서울특별시 송파구 석촌호수로 176 (삼전동)1522-3232,37.5063929,127.0964684,석촌호수로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,삼전동,석촌호수로,31091,37.5063929,127.0964684,20210717,토,석촌호수로,1230020100,잠실학원사거리,석촌호(서호),상행,587,3,기타도로,외곽,송파구,22.3,19.92,22.29,22.23,23.18,25.89,30.39,23.44,24.02,20.67,25.27,19.71,21.04,20.48,20.71,19.07,19.94,23.72,23.74,22.9,25.66,25.5,28.4,25.91
16980,1230020100,석촌서호,서울특별시 송파구 석촌호수로 176 (삼전동)1522-3232,37.5063929,127.0964684,석촌호수로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,삼전동,석촌호수로,31091,37.5063929,127.0964684,20210724,토,석촌호수로,1230020100,잠실학원사거리,석촌호(서호),상행,587,3,기타도로,외곽,송파구,24.37,24.27,27.74,25.98,24.04,29.75,28.81,21.81,22.24,22.65,21.85,21.06,22.44,21.87,17.9,17.98,23.09,22.85,21.69,22.49,22.97,21.25,25.25,27.86
16987,1230020100,석촌서호,서울특별시 송파구 석촌호수로 176 (삼전동)1522-3232,37.5063929,127.0964684,석촌호수로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,삼전동,석촌호수로,31091,37.5063929,127.0964684,20210731,토,석촌호수로,1230020100,잠실학원사거리,석촌호(서호),상행,587,3,기타도로,외곽,송파구,28.69,21.79,21.09,18.43,17.25,27.33,24.24,21.56,24.27,22.54,22.06,20.67,22.3,20.12,22.29,21.67,23.4,22.83,23.53,22.23,25.12,26.45,25.93,26.5
16990,1230008400,올림픽훼미리,서울특별시 송파구 중대로 68 (문정동)1522-3232,37.491626,127.116308,중대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,문정2동,중대로,40430,37.491626,127.116308,20210703,토,중대로,1230008400,광평교,가락시장역,하행,892,3,보조간선도로,외곽,송파구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.65,22.1,22.02,22.35,17.32,19.99,19.65,23.22,20.58,21.65,19.11,19.72,24.05,27.2,27.41,27.57,30.5
16997,1230008400,올림픽훼미리,서울특별시 송파구 중대로 68 (문정동)1522-3232,37.491626,127.116308,중대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,문정2동,중대로,40430,37.491626,127.116308,20210710,토,중대로,1230008400,광평교,가락시장역,하행,892,3,보조간선도로,외곽,송파구,28.71,27.75,30.65,28.34,32.9,24.35,31.52,25.67,25.33,25.84,22.49,21.23,21.46,20.71,18.75,20.53,20.62,21.3,23.97,25.8,24.79,25.54,28.17,33.04
17004,1230008400,올림픽훼미리,서울특별시 송파구 중대로 68 (문정동)1522-3232,37.491626,127.116308,중대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,문정2동,중대로,40430,37.491626,127.116308,20210717,토,중대로,1230008400,광평교,가락시장역,하행,892,3,보조간선도로,외곽,송파구,29.83,27.76,29.63,29.82,28.34,25.63,24.24,21.86,22.03,20.92,22.25,20.57,20.72,20.79,22.02,23.77,23.49,24.37,23.78,24.4,25.79,27.99,29.51,33.95
17011,1230008400,올림픽훼미리,서울특별시 송파구 중대로 68 (문정동)1522-3232,37.491626,127.116308,중대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,문정2동,중대로,40430,37.491626,127.116308,20210724,토,중대로,1230008400,광평교,가락시장역,하행,892,3,보조간선도로,외곽,송파구,29.28,29.27,31.91,29.8,30.15,28.52,29.49,27.93,25.98,22.61,19.93,19.86,19.13,20.03,18.65,21.66,21.92,24.28,25.14,24.85,27.51,26.85,27.97,29.71
17018,1230008400,올림픽훼미리,서울특별시 송파구 중대로 68 (문정동)1522-3232,37.491626,127.116308,중대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,문정2동,중대로,40430,37.491626,127.116308,20210731,토,중대로,1230008400,광평교,가락시장역,하행,892,3,보조간선도로,외곽,송파구,27.41,26.6,25.91,25.17,28.68,28.52,24.98,23.61,24.45,24.35,22.55,18.71,19.31,21.4,24.2,23.12,24.33,25.87,25.68,27.24,26.76,29.79,30.35,35.86
17021,1230025100,잠실새내역,서울특별시 송파구 올림픽로 96 (잠실동)1522-3232,37.511679,127.081062,올림픽로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,잠실본동,올림픽로,34861,37.511679,127.081062,20210703,토,올림픽로,1230025100,종합운동장,잠실새내역,상행,641,3,주간선도로,외곽,송파구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.13,32.52,25.68,22.16,20.44,15.64,14.74,12.07,10.25,10.99,11.47,11.26,16.44,20.95,24.67,25.45,24.01
17028,1230025100,잠실새내역,서울특별시 송파구 올림픽로 96 (잠실동)1522-3232,37.511679,127.081062,올림픽로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,잠실본동,올림픽로,34861,37.511679,127.081062,20210710,토,올림픽로,1230025100,종합운동장,잠실새내역,상행,641,3,주간선도로,외곽,송파구,31.32,31.86,37.67,31.26,33.43,31.1,29.98,31.62,29.76,23.59,22.39,22.54,16.83,11.0,13.77,15.51,19.01,18.72,17.95,23.89,22.26,23.07,22.6,25.31
17035,1230025100,잠실새내역,서울특별시 송파구 올림픽로 96 (잠실동)1522-3232,37.511679,127.081062,올림픽로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,잠실본동,올림픽로,34861,37.511679,127.081062,20210717,토,올림픽로,1230025100,종합운동장,잠실새내역,상행,641,3,주간선도로,외곽,송파구,31.04,35.65,35.72,30.78,33.24,28.99,27.38,30.91,30.31,28.15,25.01,19.48,19.02,17.04,14.33,16.97,20.15,18.07,18.57,24.5,23.53,25.22,24.99,31.61
17042,1230025100,잠실새내역,서울특별시 송파구 올림픽로 96 (잠실동)1522-3232,37.511679,127.081062,올림픽로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,잠실본동,올림픽로,34861,37.511679,127.081062,20210724,토,올림픽로,1230025100,종합운동장,잠실새내역,상행,641,3,주간선도로,외곽,송파구,34.5,35.5,35.13,35.15,34.14,27.53,29.61,29.24,28.7,26.11,19.94,19.85,19.04,16.41,13.45,19.3,19.35,17.47,17.83,21.9,26.59,24.51,22.88,27.65
17049,1230025100,잠실새내역,서울특별시 송파구 올림픽로 96 (잠실동)1522-3232,37.511679,127.081062,올림픽로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,잠실본동,올림픽로,34861,37.511679,127.081062,20210731,토,올림픽로,1230025100,종합운동장,잠실새내역,상행,641,3,주간선도로,외곽,송파구,31.99,30.81,31.46,36.98,33.63,33.47,30.41,30.82,34.0,26.84,23.38,22.63,17.23,15.29,15.7,17.86,15.49,19.77,19.48,21.06,23.73,26.14,23.21,26.98
17052,1230009900,가락시장역,"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)1522-3232",37.494299,127.121354,중대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,가락본동,중대로,37909,37.494299,127.121354,20210703,토,중대로,1230009900,경찰병원,가락시장역,상행,482,3,보조간선도로,외곽,송파구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.33,15.42,16.96,14.93,13.92,14.32,14.27,13.97,13.29,10.38,12.31,16.59,20.94,19.23,20.08,23.49,23.18
17059,1230009900,가락시장역,"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)1522-3232",37.494299,127.121354,중대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,가락본동,중대로,37909,37.494299,127.121354,20210710,토,중대로,1230009900,경찰병원,가락시장역,상행,482,3,보조간선도로,외곽,송파구,23.97,25.77,21.7,24.11,25.83,23.58,23.7,22.5,19.92,16.88,13.58,12.72,15.78,15.31,15.17,15.3,17.2,20.45,19.15,20.06,22.05,18.68,19.29,22.75
17066,1230009900,가락시장역,"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)1522-3232",37.494299,127.121354,중대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,가락본동,중대로,37909,37.494299,127.121354,20210717,토,중대로,1230009900,경찰병원,가락시장역,상행,482,3,보조간선도로,외곽,송파구,24.48,27.12,27.93,21.66,23.04,25.66,25.02,22.28,21.8,16.16,17.09,13.76,14.29,13.84,12.29,12.39,15.64,18.22,18.96,17.95,21.14,20.45,23.48,26.18
17073,1230009900,가락시장역,"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)1522-3232",37.494299,127.121354,중대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,가락본동,중대로,37909,37.494299,127.121354,20210724,토,중대로,1230009900,경찰병원,가락시장역,상행,482,3,보조간선도로,외곽,송파구,23.37,24.25,21.76,26.5,26.08,25.41,24.91,24.14,19.74,15.73,12.92,11.46,12.87,17.4,16.13,16.27,16.2,16.46,18.48,20.13,20.9,20.27,23.53,21.13
17080,1230009900,가락시장역,"서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)1522-3232",37.494299,127.121354,중대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,가락본동,중대로,37909,37.494299,127.121354,20210731,토,중대로,1230009900,경찰병원,가락시장역,상행,482,3,보조간선도로,외곽,송파구,21.2,25.55,24.86,27.98,25.21,27.33,28.9,24.03,19.7,19.47,15.82,16.24,15.34,15.44,16.37,16.52,16.76,16.69,19.45,19.62,19.09,21.4,26.32,25.91
17083,1230014000,송파마천사거리DT,서울특별시 송파구 거마로 78 (마천동)1522-3232,37.499829,127.147672,거마로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,마천2동,거마로,16923,37.499829,127.147672,20210703,토,거마로,1230014000,마천사거리,청암노인요양원,상행,418,2,기타도로,외곽,송파구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.08,16.84,19.74,20.23,21.6,19.17,20.36,17.63,17.27,18.7,23.05,25.95,22.24,18.19,25.13,22.52,24.53
17090,1230014000,송파마천사거리DT,서울특별시 송파구 거마로 78 (마천동)1522-3232,37.499829,127.147672,거마로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,마천2동,거마로,16923,37.499829,127.147672,20210710,토,거마로,1230014000,마천사거리,청암노인요양원,상행,418,2,기타도로,외곽,송파구,27.2,36.29,29.49,25.46,38.24,41.55,20.11,22.96,24.92,19.83,21.75,15.88,17.65,22.78,13.24,18.28,19.26,20.19,24.37,22.58,20.47,25.2,26.14,22.19
17097,1230014000,송파마천사거리DT,서울특별시 송파구 거마로 78 (마천동)1522-3232,37.499829,127.147672,거마로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,마천2동,거마로,16923,37.499829,127.147672,20210717,토,거마로,1230014000,마천사거리,청암노인요양원,상행,418,2,기타도로,외곽,송파구,32.8,31.78,31.17,27.62,28.59,29.87,19.22,22.96,19.88,24.53,17.58,22.9,18.62,21.93,22.13,19.42,21.56,21.57,22.77,21.45,27.68,24.39,28.68,25.54
17104,1230014000,송파마천사거리DT,서울특별시 송파구 거마로 78 (마천동)1522-3232,37.499829,127.147672,거마로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,마천2동,거마로,16923,37.499829,127.147672,20210724,토,거마로,1230014000,마천사거리,청암노인요양원,상행,418,2,기타도로,외곽,송파구,30.0,39.55,35.56,28.84,36.74,24.24,23.44,21.94,24.71,20.19,21.95,20.95,23.85,15.84,18.13,22.03,23.18,23.92,27.14,23.16,21.85,22.61,28.73,25.59
17111,1230014000,송파마천사거리DT,서울특별시 송파구 거마로 78 (마천동)1522-3232,37.499829,127.147672,거마로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,송파구,마천2동,거마로,16923,37.499829,127.147672,20210731,토,거마로,1230014000,마천사거리,청암노인요양원,상행,418,2,기타도로,외곽,송파구,24.96,33.65,26.87,35.75,32.03,31.88,22.05,24.75,26.5,26.71,16.71,17.97,17.77,19.35,19.07,22.64,18.42,21.59,22.21,21.34,25.25,26.5,26.71,28.84
17114,1150000300,등촌역,서울특별시 양천구 공항대로 566 (목동) 1층 2층1522-3232,37.548884,126.86807,공항대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,목3동,공항대로,18873,37.548884,126.86807,20210703,토,공항대로,1150000300,등촌역,염창역,상행,848,4,주간선도로,외곽,양천구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.23,33.86,31.5,29.59,27.3,28.51,30.34,32.27,33.53,31.39,29.87,30.76,30.92,33.46,31.36,29.76,32.68
17121,1150000300,등촌역,서울특별시 양천구 공항대로 566 (목동) 1층 2층1522-3232,37.548884,126.86807,공항대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,목3동,공항대로,18873,37.548884,126.86807,20210710,토,공항대로,1150000300,등촌역,염창역,상행,848,4,주간선도로,외곽,양천구,32.9,33.24,35.28,35.92,36.66,31.48,33.14,32.6,32.96,31.08,29.42,26.89,27.26,29.18,32.17,31.37,30.06,31.24,32.06,32.97,33.86,31.3,29.78,30.9
17128,1150000300,등촌역,서울특별시 양천구 공항대로 566 (목동) 1층 2층1522-3232,37.548884,126.86807,공항대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,목3동,공항대로,18873,37.548884,126.86807,20210717,토,공항대로,1150000300,등촌역,염창역,상행,848,4,주간선도로,외곽,양천구,35.25,36.1,33.71,37.52,35.87,34.94,31.84,33.84,33.58,31.18,28.09,27.65,28.41,29.15,29.45,30.95,29.74,31.73,32.71,34.26,35.36,32.74,30.77,32.94
17135,1150000300,등촌역,서울특별시 양천구 공항대로 566 (목동) 1층 2층1522-3232,37.548884,126.86807,공항대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,목3동,공항대로,18873,37.548884,126.86807,20210724,토,공항대로,1150000300,등촌역,염창역,상행,848,4,주간선도로,외곽,양천구,35.89,35.14,35.55,36.11,36.18,30.99,31.11,33.46,33.89,32.08,29.59,27.8,27.32,32.11,32.59,32.19,31.91,32.67,33.96,35.13,33.18,31.88,30.27,34.09
17142,1150000300,등촌역,서울특별시 양천구 공항대로 566 (목동) 1층 2층1522-3232,37.548884,126.86807,공항대로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,목3동,공항대로,18873,37.548884,126.86807,20210731,토,공항대로,1150000300,등촌역,염창역,상행,848,4,주간선도로,외곽,양천구,33.94,34.68,35.17,35.44,35.43,34.2,32.57,33.45,36.43,31.46,28.94,26.84,27.14,29.36,29.37,33.86,32.15,31.56,33.71,33.45,36.7,32.12,30.47,32.13
17145,1140014900,신정DT,서울특별시 양천구 신월로 341 (신정동)1522-3232,37.521993,126.858865,신월로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정4동,신월로,32888,37.521993,126.858865,20210703,토,신월로,1140014900,서울남부지방법원,신정네거리역,하행,922,3,보조간선도로,외곽,양천구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.48,23.46,21.69,19.57,22.38,19.56,19.58,19.67,20.9,16.17,14.77,17.45,22.07,24.62,25.64,25.15,26.8
17152,1140014900,신정DT,서울특별시 양천구 신월로 341 (신정동)1522-3232,37.521993,126.858865,신월로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정4동,신월로,32888,37.521993,126.858865,20210710,토,신월로,1140014900,서울남부지방법원,신정네거리역,하행,922,3,보조간선도로,외곽,양천구,27.06,28.58,25.93,33.59,27.09,30.33,31.87,29.63,25.52,23.53,23.08,20.94,17.8,14.72,17.67,19.27,17.81,17.54,18.36,21.68,24.71,24.62,26.46,30.17
17159,1140014900,신정DT,서울특별시 양천구 신월로 341 (신정동)1522-3232,37.521993,126.858865,신월로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정4동,신월로,32888,37.521993,126.858865,20210717,토,신월로,1140014900,서울남부지방법원,신정네거리역,하행,922,3,보조간선도로,외곽,양천구,26.26,27.4,32.44,34.59,24.4,34.05,28.97,25.14,28.15,24.38,21.02,21.43,18.52,16.92,17.84,17.15,17.15,17.81,18.8,20.56,23.27,25.73,26.07,27.39
17166,1140014900,신정DT,서울특별시 양천구 신월로 341 (신정동)1522-3232,37.521993,126.858865,신월로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정4동,신월로,32888,37.521993,126.858865,20210724,토,신월로,1140014900,서울남부지방법원,신정네거리역,하행,922,3,보조간선도로,외곽,양천구,25.66,31.77,29.47,35.47,34.42,29.67,27.12,28.35,27.36,24.58,22.75,20.84,14.77,15.69,18.83,19.49,19.26,16.42,15.39,21.3,23.73,23.47,22.59,26.23
17173,1140014900,신정DT,서울특별시 양천구 신월로 341 (신정동)1522-3232,37.521993,126.858865,신월로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정4동,신월로,32888,37.521993,126.858865,20210731,토,신월로,1140014900,서울남부지방법원,신정네거리역,하행,922,3,보조간선도로,외곽,양천구,27.58,27.97,30.54,33.4,27.44,32.22,30.02,25.86,25.42,26.7,23.16,19.56,19.91,19.26,22.02,21.51,20.92,21.11,21.45,22.72,24.83,24.49,27.96,29.01
17176,1140024100,목동역,서울특별시 양천구 목동로 203 (신정동) 1층일부1522-3232,37.526684,126.863986,목동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정4동,목동로,32888,37.526684,126.863986,20210703,토,목동로,1140024100,홍익병원앞,목동역,하행,405,3,보조간선도로,외곽,양천구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.24,28.72,21.26,19.32,18.68,17.73,16.65,18.76,19.26,18.11,14.98,12.27,17.16,21.23,22.47,23.42,24.48
17183,1140024100,목동역,서울특별시 양천구 목동로 203 (신정동) 1층일부1522-3232,37.526684,126.863986,목동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정4동,목동로,32888,37.526684,126.863986,20210710,토,목동로,1140024100,홍익병원앞,목동역,하행,405,3,보조간선도로,외곽,양천구,24.74,28.8,27.7,23.94,26.2,28.05,24.95,22.01,23.31,20.8,18.73,18.46,20.04,17.81,21.31,21.16,17.85,17.43,15.59,18.68,20.07,21.79,24.87,28.37
17190,1140024100,목동역,서울특별시 양천구 목동로 203 (신정동) 1층일부1522-3232,37.526684,126.863986,목동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정4동,목동로,32888,37.526684,126.863986,20210717,토,목동로,1140024100,홍익병원앞,목동역,하행,405,3,보조간선도로,외곽,양천구,26.04,25.63,30.59,29.1,33.66,27.72,28.01,24.32,26.67,21.85,20.36,18.65,17.85,16.23,14.74,15.55,21.11,19.98,18.61,21.54,22.24,23.87,25.85,27.09
17197,1140024100,목동역,서울특별시 양천구 목동로 203 (신정동) 1층일부1522-3232,37.526684,126.863986,목동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정4동,목동로,32888,37.526684,126.863986,20210724,토,목동로,1140024100,홍익병원앞,목동역,하행,405,3,보조간선도로,외곽,양천구,24.62,27.4,30.47,30.52,31.39,27.84,24.32,24.45,25.68,20.76,18.0,15.29,15.16,16.93,17.36,18.59,18.18,16.17,20.22,23.27,20.44,23.65,22.47,27.42
17204,1140024100,목동역,서울특별시 양천구 목동로 203 (신정동) 1층일부1522-3232,37.526684,126.863986,목동로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정4동,목동로,32888,37.526684,126.863986,20210731,토,목동로,1140024100,홍익병원앞,목동역,하행,405,3,보조간선도로,외곽,양천구,22.5,27.96,33.24,28.78,29.3,28.11,23.21,25.19,25.91,20.6,19.17,18.77,16.77,17.51,18.92,19.75,19.56,22.16,21.21,19.28,19.91,22.33,25.45,28.54
17207,1140012900,목동8단지,서울특별시 양천구 목동서로 299 (신정동)1522-3232,37.520518,126.868841,목동서로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정6동,목동서로,20291,37.520518,126.868841,20210703,토,목동서로,1140012900,목동8단지아파트,한국전력강서지점,상행,236,5,보조간선도로,외곽,양천구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.05,45.4,36.58,31.28,30.56,32.26,29.06,28.39,27.22,26.69,25.89,28.99,33.16,34.32,36.14,32.91,31.61
17214,1140012900,목동8단지,서울특별시 양천구 목동서로 299 (신정동)1522-3232,37.520518,126.868841,목동서로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정6동,목동서로,20291,37.520518,126.868841,20210710,토,목동서로,1140012900,목동8단지아파트,한국전력강서지점,상행,236,5,보조간선도로,외곽,양천구,27.13,27.15,29.85,34.6,37.19,33.59,35.11,35.13,35.0,35.97,33.59,34.58,30.24,27.16,30.59,31.13,29.24,28.71,32.96,36.41,35.95,36.94,32.71,31.38
17221,1140012900,목동8단지,서울특별시 양천구 목동서로 299 (신정동)1522-3232,37.520518,126.868841,목동서로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정6동,목동서로,20291,37.520518,126.868841,20210717,토,목동서로,1140012900,목동8단지아파트,한국전력강서지점,상행,236,5,보조간선도로,외곽,양천구,31.92,30.71,32.73,31.83,35.86,32.67,40.24,43.74,37.49,35.03,34.78,34.87,31.74,28.44,32.91,32.0,30.08,29.57,31.71,35.69,38.19,38.07,32.69,32.19
17228,1140012900,목동8단지,서울특별시 양천구 목동서로 299 (신정동)1522-3232,37.520518,126.868841,목동서로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정6동,목동서로,20291,37.520518,126.868841,20210724,토,목동서로,1140012900,목동8단지아파트,한국전력강서지점,상행,236,5,보조간선도로,외곽,양천구,32.37,33.17,36.88,34.54,34.7,33.59,36.16,38.73,35.83,33.73,33.27,34.13,29.13,27.72,30.37,31.02,30.6,30.25,32.66,34.45,34.81,37.35,33.98,33.14
17235,1140012900,목동8단지,서울특별시 양천구 목동서로 299 (신정동)1522-3232,37.520518,126.868841,목동서로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,신정6동,목동서로,20291,37.520518,126.868841,20210731,토,목동서로,1140012900,목동8단지아파트,한국전력강서지점,상행,236,5,보조간선도로,외곽,양천구,30.55,32.58,32.51,32.3,35.73,31.12,35.71,30.69,35.59,37.02,36.19,34.0,33.98,33.9,29.21,30.98,32.91,30.55,29.61,33.09,38.91,39.12,32.88,32.17
17238,1140023500,목동7단지,서울특별시 양천구 목동서로 213 (목동) 세신비젼프라자1522-3232,37.528012,126.87053,목동서로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,목1동,목동서로,45627,37.528012,126.87053,20210703,토,목동서로,1140023500,비전프라자,목동7단지,상행,184,5,보조간선도로,외곽,양천구,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.81,35.11,34.53,31.08,28.78,30.62,30.64,30.05,30.51,27.59,28.52,26.42,30.11,31.07,30.63,30.67,33.54
17245,1140023500,목동7단지,서울특별시 양천구 목동서로 213 (목동) 세신비젼프라자1522-3232,37.528012,126.87053,목동서로,starbucks_30_rm,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_30_rm/starbucks_30_rm.shp,서울,양천구,목1동,목동서로,45627,37.528012,126.87053,20210710,토,목동서로,1140023500,비전프라자,목동7단지,상행,184,5,보조간선도로,외곽,양천구,29.21,29.67,29.01,28.42,32.46,35.53,35.78,33.67,34.07,33.01,31.72,30.86,28.23,27.78,29.71,27.82,28.18,30.7,31.21,28.96,32.05,31.82,33.02,32.06
