store_name,store_address,lat,lot,도로,길,Z_KAIS_TL_SPRD_MANAGE_11000_ALWNC_DE,Z_KAIS_TL_SPRD_MANAGE_11000_ALWNC_RESN,Z_KAIS_TL_SPRD_MANAGE_11000_BSI_INT,Z_KAIS_TL_SPRD_MANAGE_11000_ENG_RN,Z_KAIS_TL_SPRD_MANAGE_11000_MVMN_DE,Z_KAIS_TL_SPRD_MANAGE_11000_MVMN_RESN,Z_KAIS_TL_SPRD_MANAGE_11000_MVM_RES_CD,Z_KAIS_TL_SPRD_MANAGE_11000_NTFC_DE,Z_KAIS_TL_SPRD_MANAGE_11000_OPERT_DE,Z_KAIS_TL_SPRD_MANAGE_11000_RBP_CN,Z_KAIS_TL_SPRD_MANAGE_11000_RDS_DPN_SE,Z_KAIS_TL_SPRD_MANAGE_11000_RDS_MAN_NO,Z_KAIS_TL_SPRD_MANAGE_11000_REP_CN,Z_KAIS_TL_SPRD_MANAGE_11000_RN_CD,Z_KAIS_TL_SPRD_MANAGE_11000_ROAD_BT,Z_KAIS_TL_SPRD_MANAGE_11000_ROAD_LT,Z_KAIS_TL_SPRD_MANAGE_11000_ROA_CLS_SE,Z_KAIS_TL_SPRD_MANAGE_11000_SIG_CD,Z_KAIS_TL_SPRD_MANAGE_11000_WDR_RD_CD
오류동역,서울특별시 구로구 경인로 216 (오류동)1522-3232,"37.4962155","126.8448614",경인로,,"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20170223",직권수정(도로구간시종점오류),"99","20090710","20190829173054",신도림동 350-2,"1","3225",서울특별시 영등포구 여의도동,"3000028",14.00000000,28004.00000000,"3","11530","1"
구로디지털로,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)1522-3232","37.485911","126.895587",디지털로33길,,"20100611",디지털로의 시작지점에서부터 왼쪽으로 열일곱 번째로 분기되는 도로,"10",Digital-ro 33-gil,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100616","20141030224339",구로동 191-7 장,"0","39",구로동 1279 대,"4148340",9.00000000,391.00000000,"4","11530","3"
드림마크원,"서울특별시 구로구 디지털로31길 61, 드림마크원데이터센타 1층 (구로동)1522-3232","37.48587904","126.8916127",디지털로31길,,"20100611",디지털로의 시작지점에서부터 왼쪽으로 열여섯 번째로 분기되는 도로,"10",Digital-ro 31-gil,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100616","20141030224339",구로동 197-21장,"0","28",구로동 1280-1 대,"4148335",9.00000000,673.00000000,"4","11530","3"
구로에이스,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)1522-3232","37.48448329","126.8944957",디지털로,,"20090710",디지털단지의 상징성 및 접근성,"20",Digital-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141030224633",대림동 1117,"1","700",대림동 909-2,"3000026",4.00000000,4667.00000000,"3","11560","1"
구로하이엔드,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)1522-3232","37.481618","126.893136",디지털로26길,,"20100611",디지털로의 시작지점에서부터 오른쪽으로 열세 번째로 분기되는 도로,"10",Digital-ro 26-gil,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100616","20141030224339",구로동 843전,"0","25",구로동 819대,"4148327",8.00000000,755.00000000,"4","11530","3"
현대디큐브2F,서울특별시 구로구 경인로 662 (신도림동)1522-3232,"37.508636","126.889225",경인로,,"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20170223",직권수정(도로구간시종점오류),"99","20090710","20190829173054",신도림동 350-2,"1","3225",서울특별시 영등포구 여의도동,"3000028",14.00000000,28004.00000000,"3","11530","1"
구로호텔,"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)1522-3232","37.4831293","126.8988591",디지털로32길,,"20100611",디지털로의 시작지점에서부터 오른쪽으로 열여섯 번째로 분기되는 도로,"10",Digital-ro 32-gil,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100616","20141030224339",구로동 212-8 장,"0","38",구로동 1126-3대,"4148337",14.00000000,570.00000000,"4","11530","3"
현대디큐브B2,서울특별시 구로구 경인로 662 (신도림동)1522-3232,"37.508828","126.889488",경인로,,"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20170223",직권수정(도로구간시종점오류),"99","20090710","20190829173054",신도림동 350-2,"1","3225",서울특별시 영등포구 여의도동,"3000028",14.00000000,28004.00000000,"3","11530","1"
구로NC,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC1522-3232,"37.501219","126.882798",구로중앙로,,"20100513",구로동 지역을 중심으로 관통하는 도로의 상징성을 반영하여 부여,"10",Gurojungang-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100520","20141030224338",구로동 139-44 답,"1","548",구로동 139-28대,"3116005",4.00000000,72.00000000,"3","11530","3"
답십리역,서울특별시 동대문구 천호대로 263 (답십리동)1522-3232,"37.568466","127.051106",천호대로,,"20100507",행정구역 명칭 사용,"10",Cheonho-daero,"20141030",직권수정(속성변경),"99","20100315","20170208102654",천호동 527-3천,"1","950",상일동 18-8전,"2000008",3.00000000,51.00000000,"2","11740","1"
경희대삼거리,서울특별시 동대문구 회기로 141 (회기동)1522-3232,"37.591531","127.052017",회기로,,"20100419",조선시대 연산군의 생모 폐비 윤씨의 묘인 회묘에서 유래된 회기동의 동명을 인용하여 부여,"10",Hoegi-ro,"20100910","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030220128",종암동 30-98 주,"2","676",종암동 산18-57임,"3107023",2.00000000,12.00000000,"3","11290","3"
외대정문,서울특별시 동대문구 이문로 93 (이문동)1522-3232,"37.5953464","127.0590302",이문로,,"20100513",행정구역명(이문동)을 이용하여 이문로로 명명,"10",Imun-ro,"20150313",직권수정(속성변경),"99","20100520","20190607165405",회기동 66-1,"1","3931",이문동 247-1,"3105010",9.00000000,2078.00000000,"3","11230","3"
신설동역,서울특별시 동대문구 왕산로 19 (신설동)1522-3232,"37.5767228","127.0255446",왕산로,,"20100419",대한제국때 의병장인 허위의 호 왕산(旺山)에서 유래,"10",Wangsan-ro,,직권수정(속성변경),"99","20100422","20190510161908",신설동 131-50,"1","1315",휘경동 343-23,"3105008",1.00000000,48.00000000,"3","11230","3"
회기역사거리,서울특별시 동대문구 이문로 37 (회기동)1522-3232,"37.590784","127.056098",이문로,,"20100513",행정구역명(이문동)을 이용하여 이문로로 명명,"10",Imun-ro,"20150313",직권수정(속성변경),"99","20100520","20190607165405",회기동 66-1,"1","3931",이문동 247-1,"3105010",9.00000000,2078.00000000,"3","11230","3"
외대,서울특별시 동대문구 휘경로 12-1 (이문동)1522-3232,"37.59575188","127.0614002",휘경로,,"20100617",행정구역명(휘경동)을 이용하여 휘경로로 명명,"20",Hwigyeong-ro,,직권수정(속성변경),"99","20100617","20190604111353",이문동 288-65,"1","3192",휘경동 119-21,"3105021",3.50000000,58.00000000,"3","11230","3"
장한평역,서울특별시 동대문구 장한로 10 (장안동)1522-3232,"37.562337","127.065511",장한로,,"20100617",행정구역명(장안동)을 이용하여 장한로로 명명,"20",Janghan-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20110314",장안동 464-1,"0","2222",장안동 313-1,"3105012",30.00000000,2083.00000000,"3","11230","3"
경희대,서울특별시 동대문구 경희대로 16-1 (회기동)1522-3232,"37.5928812","127.0528085",경희대로,,"20091217",경희대학교 가는 중심도로,"20",Kyungheedae-ro,"20191015",직권수정(속성변경),"99","20091217","20191025161624",회기동 36-17,"1","4011",회기동 산4-76,"3105002",10.00000000,491.24300000,"3","11230","3"
청량리역사,서울특별시 동대문구 왕산로 214 (전농동)1522-3232,"37.57945","127.04785",왕산로,,"20100419",대한제국때 의병장인 허위의 호 왕산(旺山)에서 유래,"10",Wangsan-ro,,직권수정(속성변경),"99","20100422","20190510161908",신설동 131-50,"1","1315",휘경동 343-23,"3105008",1.00000000,48.00000000,"3","11230","3"
서울숲역,서울특별시 성동구 왕십리로50 1층 일부1522-3232,"37.542075","127.044961",왕십리로50,,,,,,,,,,,,,,,,,,,,
금호역,서울특별시 성동구 동호로 99 1522-3232,"37.5479939","127.0153343",동호로,,"20100419",한강변의 옛 지명인 동호 지명을 인용,"10",Dongho-ro,"20101109",기재내용정정,"71","20100422","20181107173739",서울특별시 성동구 옥수동 490-7(동호대교 북단),"1","346",서울특별시 종로구 종로5가 182-4(종로),"3005001",4.00000000,3900.00000000,"3","11140","2"
뚝섬역,서울특별시 성동구 아차산로 42 (성수동1가)1522-3232,"37.546432","127.049042",아차산로,,"20090616",아차산의 남측을 통과하는 도로,"10",Achasan-ro,"20120307",직권수정(속성변경),"99","20090710","20150320123417",광진구 화양동 507-7,"1","3001",광진구 광장동 2-6,"3000002",7.32100000,12710.00000000,"3","11215","1"
황학사거리,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)1522-3232","37.567644","127.023697",왕십리로,,"20100422",행정구역(왕십리동) 지명을 인용,"5",Wangsimni-ro,"20141117",직권수정(속성변경),"99","20100422","20190613150651",서울특별시 성동구 성수동1가 511-2 (강변북로),"1","1380",서울특별시 중구 신당동 170-30 (도로교통공단사거리),"3005011",2.00000000,3900.00000000,"3","11200","2"
성수역,서울특별시 성동구 성수이로 94 (성수동2가)1522-3232,"37.543193","127.056943",성수이로,,"20100303",성수동2가 지역을 남북으로 가로지르는 도로의 특성에서 유래함,"5",Seongsui-ro,"20120810","광역도로 정비 및 부여사유, 부여방식 정비","90","20100701","20120810111632",성수동2가 442,"2","2243",성수동2가 289-2,"3103003",20.00000000,9.00000000,"3","11200","3"
상왕십리역,서울특별시 성동구 왕십리로 382 (하왕십리동)1522-3232,"37.565169","127.027907",왕십리로,,"20100422",행정구역(왕십리동) 지명을 인용,"5",Wangsimni-ro,"20141117",직권수정(속성변경),"99","20100422","20190613150651",서울특별시 성동구 성수동1가 511-2 (강변북로),"1","1380",서울특별시 중구 신당동 170-30 (도로교통공단사거리),"3005011",2.00000000,3900.00000000,"3","11200","2"
왕십리역,서울특별시 성동구 왕십리로 326 (도선동)1522-3232,"37.5627541","127.0339072",왕십리로,,"20100422",행정구역(왕십리동) 지명을 인용,"5",Wangsimni-ro,"20141117",직권수정(속성변경),"99","20100422","20190613150651",서울특별시 성동구 성수동1가 511-2 (강변북로),"1","1380",서울특별시 중구 신당동 170-30 (도로교통공단사거리),"3005011",2.00000000,3900.00000000,"3","11200","2"
한양대,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층1522-3232","37.55726984","127.0421649",왕십리로,,"20100422",행정구역(왕십리동) 지명을 인용,"5",Wangsimni-ro,"20141117",직권수정(속성변경),"99","20100422","20190613150651",서울특별시 성동구 성수동1가 511-2 (강변북로),"1","1380",서울특별시 중구 신당동 170-30 (도로교통공단사거리),"3005011",2.00000000,3900.00000000,"3","11200","2"
엔터식스,서울특별시 성동구 왕십리광장로 17 (행당동)1522-3232,"37.56175811","127.0383328",왕십리광장로,,"20100303",2008년 9월 개장한 총 면적 9000여 ㎡ 에 이르는 서울에서 두 번째로 규모가 큰 왕십리광장의 주요 도로인데서 유래함,"20",Wangsimnigwangjang-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100603","20110303",행당동 192-40,"0","14",행당동 150-1,"3103005",33.00000000,548.00000000,"3","11200","3"
성수이마트,서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점1522-3232,"37.5396996","127.0530083",뚝섬로,,"20100422",성수동의 옛 지명인 뚝섬 명칭을 인용,"10",Ttukseom-ro,"20170619",누락된 부여일자 입력,"71","20100422","20181106145747",서울특별시 성동구 옥수동 168-1(용산구 경계),"1","1560",서울특별시 광진구 구의동 593-18(동서울호텔 앞),"3103010",3.00000000,6750.00000000,"3","11215","2"
성수낙낙,서울시 성동구 광나루로8길 31 성수SKV1 2동 1층 101~107호1522-3232,"37.547326","127.066367",광나루로8길,,"20100303",광나루로를 기준으로 일련번호 부여,"20",Gwangnaru-ro 8-gil,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100603","20110303",성수동2가281,"0","608",성수동2가281-18,"4109036",9.00000000,376.00000000,"4","11200","3"
효창공원앞역,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)1522-3232","37.539305","126.96306",백범로,,"20100419",역사적인 인물 김구의 호 인용,"10",Baekbeom-ro,"20141030",기재내용정정,"71","20100422","20181109161434",서울특별시 마포구 노고산동 31-6(신촌로타리),"1","2913",서울특별시 용산구 한강로1가 97(삼각지),"3005016",9.00000000,4150.00000000,"3","11440","2"
서울역서부,서울특별시 용산구 만리재로 202 (서계동)1522-3232,"37.555165","126.968446",만리재로,,"20100419",조선시대 석전으로 유명한 만리재 명칭 인용,"7",Mallijae-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030223910",공덕동 255-31,"2","2666",아현동 386-69,"3101016",1.00000000,2200.00000000,"3","11440","2"
이태원역,서울특별시 용산구 이태원로 188 (이태원동)1522-3232,"37.534273","126.994789",이태원로,,"20100419",외국인이 많아 관광특구로 지정된 기존명칭 사용,"20",Itaewon-ro,"20190509",도로구간변경,"12","20100422","20190509100300",한강로1가 116-7대,"2","3199",한남동 산10-33 임,"3102009",4.00000000,105.00000000,"3","11170","3"
한강진역R,서울특별시 용산구 이태원로 252 (한남동)1522-3232,"37.537131","127.00098",이태원로,,"20100419",외국인이 많아 관광특구로 지정된 기존명칭 사용,"20",Itaewon-ro,"20190509",도로구간변경,"12","20100422","20190509100300",한강로1가 116-7대,"2","3199",한남동 산10-33 임,"3102009",4.00000000,105.00000000,"3","11170","3"
용산역써밋R,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)1522-3232","37.527586","126.965401",한강대로,,"20100513",한강 및 한강대교 인용,"20",Hangang-daero,,기재내용정정,"71","20100520","20181107173652",서울특별시 용산구 이촌동 372 (한강대교 북단),"0","1727",서울특별시 중구 봉래동2가 122-17 (서울역 앞),"2005005",40.00000000,4200.00000000,"2","11140","2"
이촌,서울특별시 용산구 이촌로 276 (이촌동)1522-3232,"37.518605","126.977271",이촌로,,"20100618",기존도로명(행정구역 명칭 이용),"20",Ichon-ro,"20101102","광역도로 정비 및 부여사유, 부여방식 정비","90","20100618","20110412",한강로3가 16-70천,"1","3061",서빙고동 271-105 대,"3102008",9.00000000,639.00000000,"3","11170","3"
신용산역,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)1522-3232","37.528702","126.966757",한강대로,,"20100513",한강 및 한강대교 인용,"20",Hangang-daero,,기재내용정정,"71","20100520","20181107173652",서울특별시 용산구 이촌동 372 (한강대교 북단),"0","1727",서울특별시 중구 봉래동2가 122-17 (서울역 앞),"2005005",40.00000000,4200.00000000,"2","11140","2"
용산파크타워,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)1522-3232","37.523818","126.970389",서빙고로,,"20100419",행정구역명칭 인용,"20",Seobinggo-ro,"20101102","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030215044",한강로3가 65-206철,"1","1369",한남동 773-17철,"3102004",3.00000000,76.00000000,"3","11170","3"
남영동,서울특별시 용산구 한강대로 275 (갈월동)1522-3232,"37.542831","126.972242",한강대로,,"20100513",한강 및 한강대교 인용,"20",Hangang-daero,,기재내용정정,"71","20100520","20181107173652",서울특별시 용산구 이촌동 372 (한강대교 북단),"0","1727",서울특별시 중구 봉래동2가 122-17 (서울역 앞),"2005005",40.00000000,4200.00000000,"2","11140","2"
한남동R,서울특별시 용산구 독서당로 94 (한남동)1522-3232,"37.53485","127.010919",독서당로,,"20100419",조선시대 국가 주요 인재를 길러내기 위해 젊은 학자(한림학사)들이 독서하던 독서당이 있었다는 지역(옥수동)으로 역사성을 반영,"20",Dokseodang-ro,"20101101","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030215043",한남동 555-3철,"1","2065",한남동 60-13대,"3005014",4.00000000,4400.00000000,"3","11170","2"
